,comments,score
19432,续航能力: 很好 运行速度: 畅快 拍照效果: 清晰 通信音质：非常清晰 效果非常好 其他特色：2 k直屏 显示效果：色彩清晰 别的不说，机子非常非常好看，运行也不错，打游戏自带加速器，打原神这种高pin游戏也十分流畅，真的蛮不错的，对于这个价位来说，而且最难得是，真的爱了现在整体感觉还是不错的，希望一直好用。赠品很多，一条原装头，一条快充线。包装还是挺好。商家还是挺不错的，良心。,1
19433,I这个手机的整体配置还是非常高的，主要面向于对手机性能要求比较高的用户，特别是游戏啊以及相关的高清视频的相关用户，嗯，这次主要帮家里人买的给孩子上网课的使用，感觉功能有些浪费了，但是整体屏幕的质量确实非常好，而且是直面屏，很多人不太喜欢视曲面屏贴膜比较麻烦，直面瓶就方便很多了。,1
19434,手机很漂亮，用起来身流畅，iqoo手机很不错，游戏拍照很给力，之前用过，以后就换这个品牌的了，希望越来越好用,1
19435,外形外观：质感很好\n屏幕音效：双扬声器效果很好\n运行速度：很流畅\n拍照效果：拍照效果比较好，还有光学防抖\n其他特色：游戏效果很棒,1
19436,手机是好手机，但是京东的人就不一定了，一句话没货卖**。,0
19437,京东618活动买的5799.物流很给力！0点买的，当天下午就到。苹果12的外观美观大方，手感一流，系统稳定流畅，优点多的去了，谁用谁知道，总之爱不释手！iPhone 12的相机很棒！自动夜景模式，以及美丽的视觉效果！视频防抖也很好！回归自然！,1
19438,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,0
19439,快递很给力，比预计提前一天到达。手机外观很漂亮，特意给老婆选了个普罗旺斯的，简直太好看了。赠送的透明后盖保护壳也很好用，手感好无异味。鸿蒙系统搭载了很多新功能。内存足够用了，性价比很高的一款手机！,1
19440,手机一直用华为，一分钱一分货，这款手机功能多，信号好，尤其拍照真的牛，外观时尚炫丽，音质很不错，相信华为，支持国货！,1
19441,才买了十天就降价，还送充电器，推荐大家先别买，慢慢等活动,0
19442,上了一大当，新手机玩游戏，卡的要死。激活三天卖了破手机。不敢买，谁用谁倒灶。,0
19443,怎么没有5G.买的时候显示了,0
19444,没有ai画质引擎，动态画面补偿和插祯,0
19445,做工超好，国货精品，鸿蒙太好用了???,1
19446,外形外观：外观设计风格非常好看\n屏幕音效：屏幕分辨率达到极致\n拍照效果：拍照效果真的超级棒\n运行速度：运行速度加快！\n待机时间：待机时间长达好久,1
19447,iphone 11 128G手机收到了，苹果手机很好，黄色的颜色也很好看，京东客服服务很好，很热情，到官网查了序列号，新的是正品，用着很满意，屏幕很大看视频很爽，快递到货很快，不到两天就到货了，电池用了一下午，80%的电现在还有60%不到，感觉电池挺耐用的,1
19448,一如即往的即往的好用，反应灵敏快捷，以前也用过，感觉外观比以前更漂亮，手感更好，处理速度杠杠的，像素也是没得说！支持三星！,1
19449,不好对齐,0
19450,用了快十天，在小米12和s22之间纠结，最终选择了s22。四边极窄，屏占比大看起来有科技感，商务感屏显很鲜艳。夜拍很赞。ui很好看。缺点电池小，基本一天一充。12看起来小实际比s22大，重，不防水防尘，优势电池大，性价比高。6月6日优惠1400元，性价比高了，就果断入手了。,1
19451,漂亮，\n外形外观：好\n屏幕音效：好\n拍照效果：好\n运行速度：好\n待机时间：牛\n其他特色：?,1
19452,耗电太快了，刚刚冲满，洗把脸时间就剩90%。没插卡，放一天，就没动过手机，晚上睡觉一看就剩40%。,0
19453,发货的速度很快。很不错，刚开始充电很快，不知道用一段时间怎么样在使用时手机背面有些暖手,1
19454,抢到了5天后发货了。物流很快。折包装了。很喜欢。盼着的就是直屏才拍下了。还没有用。有待更多惊喜。,1
19455,这款手机接打电话，对方都听不见说话,0
19456,手机用的非常流畅，想用的时间长一点所以买了一个256G的版本的，这款的摄像头也很不错，拍照效果很棒，这次赶上有优惠活动所以买下了。,1
19457,物流非常快，拍完第二天早上拿到了手机。雪域白非常好看，手感也很好。体验了鸿蒙系统，也很流畅，从苹果手机换过来的，没有不适感，很人性化，操作也很方便，为我们的国产操作系统打call！手机整体重量比较轻，单手操作无负担，直屏也非常不错，喜欢直屏，轻巧的姐们可以入手了,1
19458,卡手机一般般，玩个吃鸡都带不动 一卡一卡，还不如荣耀20Pro，高吹低走,0
19459,三星手机无论材质或手感，都是非常棒的，s22的边框非常漂亮，系统自带google框架，非常好用。同时拍照方面也很出彩。很是喜欢！\n拍照效果：出彩！\n外形外观：握感舒适，材质很棒！,1
19460,手机热一点就掉帧严重，不知道这是怎么设计的！,0
19461,三星 AMOLED 中置挖孔屏，支持60hz 120hz模式自由切换，在屏幕显示方面这块屏幕表现不错，属于目前屏幕中顶尖屏幕之一。搭载的是骁龙870芯片，这颗芯片在口碑上员超其大哥骁龙888，用起来很流畅，还支持独立显示芯片，这样的配置组合可以给用户带来低功耗更持久、色彩鲜明的游戏体验4400mAh的大电池，在续航方面应该还可以，后期使用慢慢体验，66W快充真的很快，总之性价比很高，推荐,1
19462,非常满意，物流很快，充电速度也很快，屏幕很清晰，运行速度快，玩游戏不卡性价比很高，外观漂亮，拍照效果很棒，待机时间长。,1
19463,老是卡死。不知道啥问题,0
19464,刚买完就丢了，包装还没拆，奶奶的，这手机到底好用不？,0
19465,"作为三星 NOTE 系类忠实用户， Note的那一支笔一直吸引着我从 NOTE 3开好用，到了Note8用了整整三年一个月，终于忍不住出手了，双11优惠力度大，也着实让人惊喜高兴。\n分享一下使用体验，配置参数没得说，三星顶级安卓机皇配置，屏幕就不说了，三星的屏幕一直就是他的强项，我用的是120赫兹和自动刷新率，运行速度超快，画面和多程序应用切换流畅自然，没有卡顿延迟;待机方面，重度使用中间要充二次，反正在办公室随时放在无线充上，没觉得电不够用，前几天系统升级了，感觉持久度又提高了。S Pen ,功能强大，书写真实自然，随时随地的息屏编写，会议记笔记，非常适合商务应用。",1
19466,发烫严重,0
19467,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,0
19468,千万别，买质量太差，售后没保障，喇叭刺啦刺啦声，后盖还翘起，这能叫三防手机吗，售后又不管，京东不是以前的京东了,0
19469,非常好嗯一款手机  对于苹果13 升级不太明显，13pro又太贵  ，所以苹果12就是一个相当好嗯选择了，漂亮的外形  搭配超强的a14处理器，还是第一款5g\n的青苹果手机 ，喜欢?,1
19470,同一个网就我老是掉线两分钟不到掉了3回,0
19471,苹果手机一贯的好，习惯了这个苹果手机的系统，安卓确实用不来\n外形外观：外观回归4时代的设计，手感也很好\n屏幕音效：屏幕显示一贯的好\n拍照效果：拍照效果很不错，值得推荐\n运行速度：运行流畅无卡顿\n待机时间：待机时间一天左右还可以,1
19472,外形外观：直屏游戏党福音\n屏幕音效：高清屏幕视觉感很好\n拍照效果：对得起5000万像素，拍出照片很好\n运行速度：新骁龙8还是不错的,1
19473,买完不到半个月降了1000块？,0
19474,发热到烫手！玩王者这游戏发烫到持续掉帧然后烫手。这是我买到的最烂一款手机！支持国产就这？还让人支持国产！玩个游戏还要来空调来降温！大家还是买华为和苹果吧！至少华为苹果不烫手,0
19475,极差的体验，充电器没有，耳机也没有，首页也不标注，售后还说标配没有的我们为什么要在首页特别标注，真是搞的，抓紧退货，下次不会在网上下单，手机质量也很差，华为手机用了第四代了，最差的一次购物,0
19476,付完尾款第二天就收到货了，发货速度真快。\n外形外观：机身轻巧便携，\n屏幕音效：屏幕指纹光学解锁很快，灵敏度高。\n其他特色：充电速度快，15分钟可以从20%充到86%,1
19477,用了还没两天，就开始卡顿，新手机啊，两个APP一起运行都不行卡的，真的搞不懂这是什么破手机,0
19478,挺一般的，3000块钱的手机，连耳机都没有。,0
19479,拍照超级清晰，而且机子一点也不卡，完全不输什么果，外观也很美，重要的是用鸿蒙的系统，现在的华为真的很棒，半小时几乎充满电了，游戏连玩温度不算高，值得推荐的新机，这个可可茶金色更是我的最爱了，值得购买的。,1
19480,手机不耐电送的东西也没用,0
19481,屏幕音效：靓\n外形外观：很好吃\n拍照效果：*逼\n运行速度：超速\n待机时间：还可以,1
19482,您没有填写内容，默认好评,0
19483,买的九号色，磨砂的话超级好看，而且鸿蒙的系统太棒了，说实话比安卓本身的好太多了，华为真的是国货之光，一家人都用的华为，一个手机能用好多年，性价比超高！必须一辈子支持！,1
19484,外观漂亮，高端大气上档次。。大小合适，一手可以自由掌控。。手感不错。。手机音效挺好，听歌，追剧很有感觉，运行速度也挺快，。,1
19485,~视频或者~语音手机发热严重，有点坑。,0
19486,垃圾手机电池巨垃圾  没买的千万别买,0
19487,使用一个月的三星note20ultra屏幕颜值完美，运行流畅，电池不重度使用还可以接受，喜欢?,1
19488,这个手机还是可以滴是我自己搞错了3999还是可以买的手动五星好评,0
19489,第一次用iqoo的手机，吸引我的地方主要是颜值啦，还最新的骁龙8处理器，还有120w的快充，三星的E5直屏，满满的都是卖点，不得不说传奇版的真机的确是很好看，拿在手上也不算重，质感很好，后盖的手感也是非常好，基本上没什么好挑剔的了，512G的内存可以大肆挥霍了。必须好评！,1
